"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"
"3872"	"Chironomidae"	"Diamesinae"	""	"Protanypus"	""	"Protanypus tscherschnevi"	4650	NA	"Russian. Far East"	""	""	"N"	"69.34"	69.34	173.4746279	"rec"	"Makarchenko, 1985"	"recent"	4650	"Protanypus tscherschnevi 4650 NA"	69.34	69.34
"3873"	"Chironomidae"	"Orthocladiinae"	""	"Corynoneura"	""	"Corynoneura hortonensis"	700	NA	"Canada, Northwest Territories"	""	""	"N"	"69.35"	69.35	-126.49	"rec"	"Corynoneura Winnertz and Thienemanniella Kieffer from the Nearctic Region (Diptera: Chironomidae: Orthocladiinae) Fu and Saether, 2012"	"recent"	700	"Corynoneura hortonensis 700 NA"	69.35	69.35
"3874"	"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius jeris"	2500	NA	"USA, AL"	""	""	"N"	"69.37"	69.37	-152.1440245	"rec"	"Roback, 1975."	"recent"	2500	"Procladius jeris 2500 NA"	69.37	69.37
"3875"	"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius desis"	2550	NA	""	""	""	"N"	"69.37"	69.37	-152.1440245	"rec"	"Roback, 1975."	"recent"	2550	"Procladius desis 2550 NA"	69.37	69.37
"3876"	"Chironomidae"	"Tanypodinae"	""	"Arctopelopia"	""	"Arctopelopia cana"	3400	NA	"CAN, NWT"	""	""	"N"	"69.54"	69.54	-93.543759	"rec"	"Roback, 1975."	""	3400	"Arctopelopia cana 3400 NA"	69.54	69.54
"3877"	"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius prolongatus"	3500	NA	"CAN, NWT"	""	""	"N"	"69.54213205"	69.54213205	-93.53612046	"rec"	"Roback, 1975."	"recent"	3500	"Procladius prolongatus 3500 NA"	69.54213205	69.54213205
"3878"	"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius clavus"	3700	NA	"CAN, NWT"	""	""	"N"	"69.54213205"	69.54213205	-93.53612046	"rec"	"Roback, 1975."	"recent"	3700	"Procladius clavus 3700 NA"	69.54213205	69.54213205
"3879"	"Chironomidae"	"Orthocladiinae"	""	"Boreosmittia"	""	"Boreosmittia inariensis"	1700	NA	"Fennoscandia"	""	""	"N"	"69.66"	69.66	29.69106269	"rec"	"Tuiskunen and Lindenberg, 1986"	"recent"	1700	"Boreosmittia inariensis 1700 NA"	69.66	69.66
"3880"	"Chironomidae"	"Diamesinae"	""	"Lappokiefferiella"	""	"Lappokiefferiella platytarsus"	2400	NA	"Fennoscandia"	""	""	"N"	"69.74"	69.74	29.58067086	"rec"	"Tuiskunen and Lindenberg, 1986"	"recent"	2400	"Lappokiefferiella platytarsus 2400 NA"	69.74	69.74
"3881"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes torulus"	1250	NA	"No"	""	""	"N"	"69.81"	69.81	29.12433031	"rec"	"Saether, 1990"	"recent"	1250	"Limnophyes torulus 1250 NA"	69.81	69.81
"3882"	""	"Orthocladiinae"	"Orthocladiinae"	"Gymnometriocnemus"	""	"Gymnometriocnemus (Raphidocladius) autumnalis"	1430	NA	"Norway"	""	""	"N"	"69.8306"	69.8306	25.1856	"rec"	"https://doi.org/10.3897/zookeys.508.9874"	"recent"	1430	"Gymnometriocnemus (Raphidocladius) autumnalis 1430 NA"	69.8306	69.8306
"3883"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius muliebris"	3550	NA	"Fennoscandia"	""	""	"N"	"70"	70	26.61255336	"rec"	"Tuiskunen and Lindenberg, 1986"	"recent"	3550	"Chaetocladius muliebris 3550 NA"	70	70
"3884"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus pauciseta"	2400	NA	"Fennoscandia"	""	""	"N"	"70.17"	70.17	28.2241368	"rec"	"Tuiskunen and Lindenberg, 1986"	"recent"	2400	"Hydrobaenus pauciseta 2400 NA"	70.17	70.17
"3885"	"Chironomidae"	"Orthocladiinae"	""	"Zalutschia"	""	"Zalutschia furcarca"	2940	NA	"Can. Baffin is"	""	""	"N"	"70.48"	70.48	-68.51244823	"rec"	"Saether, 1976"	"recent"	2940	"Zalutschia furcarca 2940 NA"	70.48	70.48
"3886"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus tumidistylus"	2200	NA	"Can. Baffin is"	""	""	"N"	"70.48"	70.48	-68.5123302	"rec"	"Saether, 1976"	"recent"	2200	"Hydrobaenus tumidistylus 2200 NA"	70.48	70.48
"3887"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"intermedia"	"Conchapelopia intermedia"	2400	2400	" Norway"	"Varanger Westland"	"300"	"N"	"70.48"	70.48	10.44	"rec"	"ZSM"	"recent"	2400	"Conchapelopia intermedia 2400 2400"	70.48	70.48
"3888"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"intermedia"	"Conchapelopia intermedia"	2410	2510	" Norway"	"Varanger Westland"	"300"	"N"	"70.48"	70.48	10.44	"rec"	"ZSM"	"recent"	2410	"Conchapelopia intermedia 2410 2510"	70.48	70.48
"3889"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"ictericus"	"Bryophaenocladius ictericus"	2650	2800	" Norway"	"Varanger Westland"	"300"	"N"	"70.48"	70.48	10.54	"rec"	"ZSM"	"recent"	2650	"Bryophaenocladius ictericus 2650 2800"	70.48	70.48
"3893"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"lauterborni"	"Paratanytarsus lauterborni"	2164	NA	"Norway"	"Varanger"	"438"	"N"	"70.57"	70.57	29.42	"rec"	"ZSM"	"recent"	2164	"Paratanytarsus lauterborni 2164 NA"	70.57	70.57
"3894"	"Chironomidae"	"Chironominae"	""	"Paratanytarsus"	"lauterborni"	"Paratanytarsus lauterborni"	2163.9	NA	"Norwegen"	"Varanger"	"438"	"N"	"70.57"	70.57	29.502801	"rec"	"ZSM"	"recent"	2163.9	"Paratanytarsus lauterborni 2163.9 NA"	70.57	70.57
"3895"	"Chironomidae"	"Chironominae"	""	"Parachironomus"	"maurici"	"Parachironomus maurici"	3110.6	NA	"Norwegen"	"Kongsfjord"	"3"	"N"	"70.72"	70.72	29.53396043	"rec"	"ZSM"	"recent"	3110.6	"Parachironomus maurici 3110.6 NA"	70.72	70.72
"3896"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Rheocricotopus"	""	"Rheocricotopus (Psilocricotopus) chapmani"	1910	NA	"Greenland. Fenoscandia"	""	""	"N"	"71.16"	71.16	-23.5036935	"rec"	"Saether, 1985c"	"recent"	1910	"Rheocricotopus (Psilocricotopus) chapmani 1910 NA"	71.16	71.16
"3897"	"Chironomidae"	"Diamesinae"	""	"Lappodiamesa"	""	"Lappodiamesa bdundini"	3500	NA	"Palaearctic"	""	""	"N"	"71.22717613"	71.22717613	179.5613561	"rec"	"Makarchenko, 1985"	"recent"	3500	"Lappodiamesa bdundini 3500 NA"	71.22717613	71.22717613
"3898"	"Chironomidae"	"Diamesinae"	""	"Arctodiamesa"	""	"Arctodiamesa appendiculata"	2850	NA	"Northern Holarctic"	""	""	"N"	"71.22717613"	71.22717613	179.5613561	"rec"	"Makarchenko, 1985"	"recent"	2850	"Arctodiamesa appendiculata 2850 NA"	71.22717613	71.22717613
"3899"	"Chironomidae"	"Orthocladiinae"	""	"Bryophaenocladius"	""	"Bryophaenocladius nitidicollis"	1385	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"CHIRONOMIDS OF THE GENUS BRYOPHAENOCLADIUS THIENEMANN, 1934 (DIPTERA, CHIRONOMIDAE, ORTHOCLADIINAE) FROM THE RUSSIAN FAR EAST E. A. Makarchenko and M. A. Makarchenk"	"recent"	1385	"Bryophaenocladius nitidicollis 1385 NA"	71.23	71.23
"3900"	"Chironomidae"	"Podonominae"	"Boreochlini"	"Trichotanypus"	""	"Trichotanypus arctoalpinus"	2950	NA	"Russian. Far East"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko, 1985"	"recent"	2950	"Trichotanypus arctoalpinus 2950 NA"	71.23	71.23
"3901"	"Chironomidae"	"Podonominae"	"Boreochlini"	"Trichotanypus"	""	"Trichotanypus admirabilis"	2992	NA	"Russian. Far East"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko, 1985"	"recent"	2992	"Trichotanypus admirabilis 2992 NA"	71.23	71.23
"3902"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	" Limnophyes vrangelensis"	1255	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1255	" Limnophyes vrangelensis 1255 NA"	71.23	71.23
"3903"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius elegans"	1480	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1480	"Chaetocladius elegans 1480 NA"	71.23	71.23
"3904"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes pseudopumilio"	1680	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1680	"Limnophyes pseudopumilio 1680 NA"	71.23	71.23
"3905"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	" Chaetocladius unicus"	2430	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	2430	" Chaetocladius unicus 2430 NA"	71.23	71.23
"3906"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Metriocnemus"	""	"Metriocnemus (s. str.) tenebricus"	1495	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1495	"Metriocnemus (s. str.) tenebricus 1495 NA"	71.23	71.23
"3907"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Metriocnemus"	""	" Metriocnemus intergerivus"	1535	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1535	" Metriocnemus intergerivus 1535 NA"	71.23	71.23
"3908"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Metriocnemus"	""	" Metriocnemus (s. str.) sternerectus"	1880	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1880	" Metriocnemus (s. str.) sternerectus 1880 NA"	71.23	71.23
"3909"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Metriocnemus"	""	" Metriocnemus (s. str.) ursinus"	2200	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	2200	" Metriocnemus (s. str.) ursinus 2200 NA"	71.23	71.23
"3910"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius holmgreni"	1595	NA	"Vrangel island"	""	""	"N"	"71.23"	71.23	179.5613561	"rec"	"Makarchenko et al., 2001"	"recent"	1595	"Chaetocladius holmgreni 1595 NA"	71.23	71.23
"3911"	"Chironomidae"	"Tanypodinae"	"Macroplelopiini"	"Derotanypus"	"alaskensis"	"Derotanypus alaskensis"	4664	NA	"USA"	"Barrow"	"3"	"N"	"71.29"	71.29	-156.78	"rec"	"ZSM"	"recent"	4664	"Derotanypus alaskensis 4664 NA"	71.29	71.29
"3912"	"Chironomidae"	"Tanypodinae"	"Macroplelopiini"	"Derotanypus"	"alaskensis"	"Derotanypus alaskensis"	4695	NA	"USA"	"Barrow"	"3"	"N"	"71.29"	71.29	-156.78	"rec"	"ZSM"	"recent"	4695	"Derotanypus alaskensis 4695 NA"	71.29	71.29
"3913"	"Chironomidae"	"Tanypodinae"	"Macroplelopiini"	"Derotanypus"	"alaskensis"	"Derotanypus alaskensis"	4746	NA	"USA"	"Barrow"	"3"	"N"	"71.29"	71.29	-156.78	"rec"	"ZSM"	"recent"	4746	"Derotanypus alaskensis 4746 NA"	71.29	71.29
"3914"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"tardus"	"Chironomus tardus"	5170	5310	"USA"	"Utqiagvik"	"3"	"N"	"71.29"	71.29	-156.78	"rec"	"ZSM"	"recent"	5170	"Chironomus tardus 5170 5310"	71.29	71.29
"3915"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"tardus"	"Chironomus tardus"	5290	5390	"USA"	"Utqiagvik"	"3"	"N"	"71.29"	71.29	-156.78	"rec"	"ZSM"	"recent"	5290	"Chironomus tardus 5290 5390"	71.29	71.29
"3916"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"aquavolans"	"Tanytarsus aquavolans"	1393	NA	"USA"	"Barrow"	"267"	"N"	"71.29338461"	71.29338461	-156.7460378	"rec"	"ZSM"	"recent"	1393	"Tanytarsus aquavolans 1393 NA"	71.29338461	71.29338461
"3917"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus piloculus"	1800	NA	"Canada"	""	""	"N"	"71.95"	71.95	-123.4155507	"rec"	"ADDITIONS AND CORRECTIONS TO THE NEARCTIC ORTHOCLADIINAE (DIPTERA: CHIRONOMIDAE)  Cranston and Oliver, 1988"	"recent"	1800	"Hydrobaenus piloculus 1800 NA"	71.95	71.95
"3918"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes anderseni"	1420	NA	"Greenland"	""	""	"N"	"72.86"	72.86	-25.03329047	"rec"	"Saether, 1985"	"recent"	1420	"Limnophyes anderseni 1420 NA"	72.86	72.86
"3919"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes asquamatus"	1650	NA	"Grenland; Fennoscandia"	""	""	"N"	"72.89"	72.89	-25.03234618	"rec"	"Saether, 1990"	"recent"	1650	"Limnophyes asquamatus 1650 NA"	72.89	72.89
"3920"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus gelidus"	2800	NA	""	""	""	"N"	"73.41912788"	73.41912788	55.24260013	"rec"	"Hirvenoja, 1973."	"recent"	2800	"Cricotopus gelidus 2800 NA"	73.41912788	73.41912788
"3921"	"Chironomidae"	"Podonominae"	"Boreochlini"	"Trichotanypus"	""	"Trichotanypus posticalis"	2650	NA	"Nothern Palaearctic"	""	""	"N"	"74.23136173"	74.23136173	-21.11974225	"rec"	"Brundin, 1966"	"recent"	2650	"Trichotanypus posticalis 2650 NA"	74.23136173	74.23136173
"3922"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	""	"Hydrosmittia oxoniana"	1440	NA	""	""	""	"N"	"74.43"	74.43	19.08103907	"rec"	"Saether and Ferrington, 2072"	"recent"	1440	"Hydrosmittia oxoniana 1440 NA"	74.43	74.43
"3923"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes eltoni"	1740	NA	"Bear Island. NO"	""	""	"N"	"74.44"	74.44	19.0259186	"rec"	"Saether, 1990"	"recent"	1740	"Limnophyes eltoni 1740 NA"	74.44	74.44
"3924"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius perennis (Meigen)"	1980	NA	"Palearctic"	""	""	"N"	"75.33"	75.33	140.9573028	"rec"	"Makarchenko�"	"recent"	1980	"Chaetocladius perennis (Meigen) 1980 NA"	75.33	75.33
"3925"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes brachytomus"	1580	NA	"Nothern Holarctic"	""	""	"N"	"75.5505"	75.5505	56.56970412	"rec"	"Saether, 1990"	"recent"	1580	"Limnophyes brachytomus 1580 NA"	75.5505	75.5505
"3926"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus martini"	2210	NA	"CAN. SWE"	""	""	"N"	"75.57"	75.57	-107.678892	"rec"	"Saether, 1976"	"recent"	2210	"Hydrobaenus martini 2210 NA"	75.57	75.57
"3929"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus glacialis"	2600	NA	""	""	""	"N"	"78.06443066"	78.06443066	20.63853477	"rec"	"Hirvenoja, 1973."	"recent"	2600	"Cricotopus glacialis 2600 NA"	78.06443066	78.06443066
"3930"	"Chironomidae"	"Chironominae"	""	"Paratanytarsus"	"austriacus"	"Paratanytarsus austriacus"	2815.8	NA	"Norwegen"	"Spitzbergen"	"295"	"N"	"78.31"	78.31	15.8	"rec"	"ZSM"	"recent"	2815.8	"Paratanytarsus austriacus 2815.8 NA"	78.31	78.31
"3931"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"austriacus"	"Paratanytarsus austriacus"	2816	NA	"Norway"	"Spitzbergen"	"295"	"N"	"78.31"	78.31	17.23	"rec"	"ZSM"	"recent"	2816	"Paratanytarsus austriacus 2816 NA"	78.31	78.31
"3932"	"Chironomidae"	"Orthocladiinae"	""	"Paraphaenocladius"	""	"Paraphaenocladius brevinervis"	1970	NA	"Holarctic"	""	""	"N"	"78.33"	78.33	17.14160578	"rec"	"Saether1995"	"recent"	1970	"Paraphaenocladius brevinervis 1970 NA"	78.33	78.33
"3933"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus tibialis"	3000	NA	"Barents Island"	""	""	"N"	"78.44839309"	78.44839309	21.43708979	"rec"	"Hirvenoja, 1973. Table 34."	"recent"	3000	"Cricotopus tibialis 3000 NA"	78.44839309	78.44839309
"3935"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	""	"Orthocladius gelidus"	2500	NA	"holarctic"	""	""	"N"	"78.79389407"	78.79389407	-103.550297	"rec"	"Nearctic Orthocladius Subgenus Eudactylocladius Revised (Diptera: Chironomidae) Cranston, 1998"	"recent"	2500	"Orthocladius gelidus 2500 NA"	78.79389407	78.79389407
"3936"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	"festivus"	"Chaetocladius festivus"	2850	3020	"Norway"	"Ny Alesund Svalbard"	"10"	"N"	"78.92"	78.92	11.92	"rec"	"ZSM"	"recent"	2850	"Chaetocladius festivus 2850 3020"	78.92	78.92
"3937"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus lestralis"	2700	NA	""	""	""	"N"	"79.26"	79.26	25.46157195	"rec"	"Hirvenoja, 1973."	"recent"	2700	"Cricotopus lestralis 2700 NA"	79.26	79.26
"3938"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	""	"Orthocladius gelidorum"	1900	NA	"Arctic"	""	""	"N"	"80.74569192"	80.74569192	-72.28139449	"rec"	"Nearctic Orthocladius Subgenus Eudactylocladius Revised (Diptera: Chironomidae) Cranston, 1998"	"recent"	1900	"Orthocladius gelidorum 1900 NA"	80.74569192	80.74569192
"3939"	"Chironomidae"	"Orthocladiinae"	""	"Allocladius"	""	"Allocladius nanseni"	1320	NA	""	""	""	"N"	"80.85191623"	80.85191623	-71.07376631	"rec"	"Saether and Ferrington, 2027"	"recent"	1320	"Allocladius nanseni 1320 NA"	80.85191623	80.85191623
"3940"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	""	"Orthocladius subletterorum"	1950	NA	"Nearctic"	""	""	"N"	"81.49"	81.49	-71.18	"rec"	"Nearctic Orthocladius Subgenus Eudactylocladius Revised (Diptera: Chironomidae) Cranston, 1998"	"recent"	1950	"Orthocladius subletterorum 1950 NA"	81.49	81.49
"3941"	"Chironomidae"	"Orthocladiinae"	""	"Paraphaenocladius"	""	"Paraphaenocladius_nastchecus"	1510	NA	"nothern_central_palearctic"	""	""	"N"	"81.49"	81.49	-71.18	"rec"	"Saether1995"	"recent"	1510	"Paraphaenocladius_nastchecus 1510 NA"	81.49	81.49
"3942"	"Chironomidae"	"Orthocladiinae"	""	"Zalutschia"	""	"Zalutschia trigonacies"	2120	NA	"Can.NWT"	""	""	"N"	"81.79"	81.79	-71.35378408	"rec"	"Saether, 1976"	"recent"	2120	"Zalutschia trigonacies 2120 NA"	81.79	81.79
"3943"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Heterotrissocladius"	""	"Heterotrissocladius_oliveri"	2610	NA	"nothern_palearctic"	""	""	"N"	"81.82087627"	81.82087627	-71.35219619	"rec"	"Saether, 1975"	"recent"	2610	"Heterotrissocladius_oliveri 2610 NA"	81.82087627	81.82087627
"3944"	"Chironomidae"	"Chironominae"	""	"Paratanytarsus"	"natvigi"	"Paratanytarsus natvigi"	2576.8	NA	"Island"	"Ellesmere"	"642"	"N"	"82.07"	82.07	-69.35	"rec"	"ZSM"	"recent"	2576.8	"Paratanytarsus natvigi 2576.8 NA"	82.07	82.07
"3945"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"natvigi"	"Paratanytarsus natvigi"	2577	NA	"Island"	"Ellesmere"	"642"	"N"	"82.07"	82.07	-69.35	"rec"	"ZSM"	"recent"	2577	"Paratanytarsus natvigi 2577 NA"	82.07	82.07
"3946"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus fusistylus"	2430	NA	"Baffin land. Can"	""	""	"N"	"82.24972185"	82.24972185	-34.24819793	"rec"	"Saether, 1976"	"recent"	2430	"Hydrobaenus fusistylus 2430 NA"	82.24972185	82.24972185
"3947"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus conformis conformis"	2460	NA	"Grenland; Fennoscandia"	""	""	"N"	"82.39"	82.39	-34.25150205	"rec"	"Saether, 1976"	"recent"	2460	"Hydrobaenus conformis conformis 2460 NA"	82.39	82.39
"3948"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"Greenlandica"	"Micropsectra Greenlandica"	2650	2770	" Greenland"	"Peary Land"	"0"	"N"	"82.63"	82.63	-28.65	"rec"	"ZSM"	"recent"	2650	"Micropsectra Greenlandica 2650 2770"	82.63	82.63
"3949"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"tori"	"Micropsectra tori"	2900	3040	" Greenland"	"Peary Land"	"0"	"N"	"82.63"	82.63	-28.65	"rec"	"ZSM"	"recent"	2900	"Micropsectra tori 2900 3040"	82.63	82.63
"3950"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"tori"	"Micropsectra tori"	3310	NA	" Greenland"	"Peary Land"	"0"	"N"	"82.63"	82.63	-28.65	"rec"	"ZSM"	"recent"	3310	"Micropsectra tori 3310 NA"	82.63	82.63
"3951"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus cumulatus"	3800	NA	""	""	""	"N"	"82.81664535"	82.81664535	-34.19844308	"rec"	"Hirvenoja, 1973."	"recent"	3800	"Cricotopus cumulatus 3800 NA"	82.81664535	82.81664535
"3952"	"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma hirbaratertium"	1740	NA	"Japan"	""	""	"N"	"37.68287849"	37.68287849	140.0571419	"rec"	"Adam & Saether, 2000"	"recent"	1740	"Nilothauma hirbaratertium 1740 NA"	37.68287849	37.68287849
"3953"	"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma hibaraquartum"	1220	NA	"Japan"	""	""	"N"	"37.68287849"	37.68287849	141.0571419	"rec"	"Adam & Saether, 2000"	"recent"	1220	"Nilothauma hibaraquartum 1220 NA"	37.68287849	37.68287849
"3954"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetogladius"	""	"Chaetogladius ligni"	1650	NA	"USA, OR"	""	""	"N"	"44.73637951"	44.73637951	-123.2559763	"rec"	"Cranston and Oliver, 1988"	"recent"	1650	"Chaetogladius ligni 1650 NA"	44.73637951	44.73637951
"3955"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cticotopus curtus"	2100	NA	""	""	""	"N"	"49.72386167"	49.72386167	5.382392351	"rec"	"Hirvenoja, 1973."	"recent"	2100	"Cticotopus curtus 2100 NA"	49.72386167	49.72386167
"3956"	"Chironomidae"	"Tanypodinae"	""	"Macropelopia"	""	"Macropelopia decedens"	4500	NA	"CAN,ON"	""	""	"N"	"51.384558755749296,"	51.38455876	-77.67381396	"rec"	"Roback, 1975"	"recent"	4500	"Macropelopia decedens 4500 NA"	51.38455876	NA
"3958"	"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma mergae"	1950	NA	"Thailand"	"Ko Ra"	""	"N"	"9.578652939"	9.578652939	100.0231288	"rec"	"Adam & Saether, 2000"	"recent"	1950	"Nilothauma mergae 1950 NA"	9.578652939	9.578652939
"3959"	"Chironomidae"	"Podonominae"	""	"Parochlus"	""	"Parochlus steineni steineni"	2400	NA	"South Georgia. Patagonia"	""	"0-1300"	"S"	"-56.79"	56.79	-70.61330674	"rec"	"Brundin, 1966"	"recent"	2400	"Parochlus steineni steineni 2400 NA"	56.79	-56.79
"3960"	"Chironomidae"	"Podonominae"	""	"Parochlus"	""	"Parochlus subantarcticus"	2000	NA	"Chilie"	""	""	"S"	"-55.02"	55.02	-67.57346284	"rec"	"Brundin, 1966"	"recent"	2000	"Parochlus subantarcticus 2000 NA"	55.02	-55.02
"3961"	"Chironomidae"	"Podonominae"	""	"Podchlus"	""	"Podochlus subantarcticus"	1400	NA	"Chilie"	""	""	"S"	"-54.58"	54.58	-67.57346284	"rec"	"Brundin, 1966"	"recent"	1400	"Podochlus subantarcticus 1400 NA"	54.58	-54.58
"3962"	"Chironomidae"	"Podonominae"	""	"Parochlus"	""	"Parochlus pilosus"	2450	NA	"Chilie"	""	"1100-1400"	"S"	"-54.16"	54.16	-68.55500917	"rec"	"Brundin, 1966"	"recent"	2450	"Parochlus pilosus 2450 NA"	54.16	-54.16
"3963"	"Chironomidae"	"Podonominae"	""	"Podonomus"	""	"Podonomus illiesi"	1800	NA	"Chilie"	""	"0-2100"	"S"	"-53.49523424"	53.49523424	-69.72139122	"rec"	"Brundin, 1966"	"recent"	1800	"Podonomus illiesi 1800 NA"	53.49523424	-53.49523424
"3964"	"Chironomidae"	"Podonominae"	""	"Podonomus"	""	"Podonomus setosus"	2050	NA	"Chilie"	""	""	"S"	"-53.49523424"	53.49523424	-69.72139122	"rec"	"Brundin, 1966"	"recent"	2050	"Podonomus setosus 2050 NA"	53.49523424	-53.49523424
"3965"	"Chironomidae"	"Podonominae"	""	"Podonomus"	""	"Podonomus radonichi"	1350	NA	"Chilie"	""	""	"S"	"-53.36"	53.36	-71.03047621	"rec"	"Brundin, 1966"	"recent"	1350	"Podonomus radonichi 1350 NA"	53.36	-53.36
