"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"	"Altitude_c"	"alt_interval"	"interval"	"interval_simplified"	"x"	"y"	"Temp"	"Prec"
"Chironomidae"	"Orthocladiinae"	""	"Nanocladius"	""	"Nanocladius acutus"	800	NA	"Zaire"	""	""	"N"	"0.52"	0.52	25.13906436	"rec"	"Harrison, 1994"	"recent"	800	"Nanocladius acutus 800 NA"	0.52	0.52	NA	NA	"(0,10]"	"(0,10]"	25.13906436	0.52	252	1793
"Chironomidae"	"Chironominae"	""	"Neostempellina"	"abnormis"	"Neostempellina abnormis"	655.9	NA	"Kongo"	"Kisangani"	"413"	"N"	"0.52"	0.52	25.13906436	"rec"	"ZSM"	"recent"	655.9	"Neostempellina abnormis 655.9 NA"	0.52	0.52	413	"(0,500]"	"(0,10]"	"(0,10]"	25.13906436	0.52	252	1793
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neostempellina"	"abnormis"	"Neostempellina abnormis"	656	NA	"Kongo"	"Kisangani"	"413"	"N"	"0.52"	0.52	25.21	"rec"	"ZSM"	"recent"	656	"Neostempellina abnormis 656 NA"	0.52	0.52	413	"(0,500]"	"(0,10]"	"(0,10]"	25.21	0.52	252	1802
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellina"	"reissi"	"Stempellina reissi"	723	NA	"Kongo"	"Kisangani"	"413"	"N"	"0.52"	0.52	25.21	"rec"	"ZSM"	"recent"	723	"Stempellina reissi 723 NA"	0.52	0.52	413	"(0,500]"	"(0,10]"	"(0,10]"	25.21	0.52	252	1802
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"crebrus"	"Cladotanytarsus crebrus"	960	1050	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	960	"Cladotanytarsus crebrus 960 1050"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"crebrus"	"Cladotanytarsus crebrus"	980	1090	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	980	"Cladotanytarsus crebrus 980 1090"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"hirvenojae"	"Cricotopus hirvenojae"	1020	1120	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1020	"Cricotopus hirvenojae 1020 1120"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"hirvenojae"	"Cricotopus hirvenojae"	1150	1250	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1150	"Cricotopus hirvenojae 1150 1250"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"hirvenojae"	"Cricotopus hirvenojae"	1190	1290	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1190	"Cricotopus hirvenojae 1190 1290"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"kisantuensis"	"Cricotopus kisantuensis"	1370	1460	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1370	"Cricotopus kisantuensis 1370 1460"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"ebbae"	"Ablabesmyia ebbae"	1660	1660	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1660	"Ablabesmyia ebbae 1660 1660"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"ebbae"	"Ablabesmyia ebbae"	1720	1720	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	1720	"Ablabesmyia ebbae 1720 1720"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"appendiculata"	"Ablabesmyia appendiculata"	2010	2210	" Kongo"	"Kisangani"	"447"	"N"	"0.52"	0.52	25.24	"rec"	"ZSM"	"recent"	2010	"Ablabesmyia appendiculata 2010 2210"	0.52	0.52	447	"(0,500]"	"(0,10]"	"(0,10]"	25.24	0.52	252	1802
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"crebrus"	"Cladotanytarsus crebrus"	1200	1200	" Kongo"	"Irangi"	"447"	"N"	"0.53"	0.53	28.43	"rec"	"ZSM"	"recent"	1200	"Cladotanytarsus crebrus 1200 1200"	0.53	0.53	447	"(0,500]"	"(0,10]"	"(0,10]"	28.43	0.53	241	1620
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"crebrus"	"Cladotanytarsus crebrus"	910	1000	" Kenya"	"Samburu Reserve"	"800"	"N"	"0.61"	0.61	36.94	"rec"	"ZSM"	"recent"	910	"Cladotanytarsus crebrus 910 1000"	0.61	0.61	800	"(500,1e+03]"	"(0,10]"	"(0,10]"	36.94	0.61	187	705
"Chironomidae"	"Chironominae"	"Chironomini"	"Stictochironomus"	"caffrarius"	"Stictochironomus caffrarius"	1724	1782	"Kenya"	"Barringo Lake"	"969"	"N"	"0.63"	0.63	36.05	"rec"	"ZSM"	"recent"	1724	"Stictochironomus caffrarius 1724 1782"	0.63	0.63	969	"(500,1e+03]"	"(0,10]"	"(0,10]"	36.05	0.63	240	639
""	""	""	"Stictochironomus"	"Stictochironomus caffrarius"	"Stictochironomus caffrarius (Kieffer, 1921)"	1724	1782	"Kenya"	"Barringo Lake"	"969"	"N"	"0.631"	0.631	36.0554807	"rec"	"ZSM"	"recent"	1724	"Stictochironomus caffrarius (Kieffer, 1921) 1724 1782"	0.631	0.631	969	"(500,1e+03]"	"(0,10]"	"(0,10]"	36.0554807	0.631	240	639
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	""	"Conchapelopia longinervis"	5000	NA	"Afrotropics"	""	"3700"	"N"	"1.153400292"	1.153400292	34.54170188	"rec"	"Freeman, 1955."	"recent"	5000	"Conchapelopia longinervis 5000 NA"	1.153400292	1.153400292	3700	"(3e+03,4e+03]"	"(0,10]"	"(0,10]"	34.54170188	1.153400292	92	1723
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus bufemoratus"	2220	NA	"Uganda"	""	"3116"	"N"	"1.153400292"	1.153400292	34.54170188	"rec"	"Kwatema Kyerematen, 1999"	"recent"	2220	"Rheotanytarsus bufemoratus 2220 NA"	1.153400292	1.153400292	3116	"(3e+03,4e+03]"	"(0,10]"	"(0,10]"	34.54170188	1.153400292	92	1723
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes bubo"	2370	NA	"Afrotropics(Uganda)"	""	""	"N"	"1.153400292"	1.153400292	34.54170188	"rec"	"Saether, 1990"	"recent"	2370	"Limnophyes bubo 2370 NA"	1.153400292	1.153400292	NA	NA	"(0,10]"	"(0,10]"	34.54170188	1.153400292	92	1723
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	"fittkaui"	"Stenochironomus fittkaui"	1806	NA	"Brazil"	"Para"	"417"	"N"	"1.24"	1.24	-54.69	"rec"	"ZSM"	"recent"	1806	"Stenochironomus fittkaui 1806 NA"	1.24	1.24	417	"(0,500]"	"(0,10]"	"(0,10]"	-54.69	1.24	253	2023
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	"fittkaui"	"Stenochironomus fittkaui"	1846	1872	"Brazil"	"Para"	"417"	"N"	"1.24"	1.24	-54.69	"rec"	"ZSM"	"recent"	1846	"Stenochironomus fittkaui 1846 1872"	1.24	1.24	417	"(0,500]"	"(0,10]"	"(0,10]"	-54.69	1.24	253	2023
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	"fittkaui"	"Stenochironomus fittkaui"	1855	NA	"Brazil"	"Para"	"417"	"N"	"1.24"	1.24	-54.69	"rec"	"ZSM"	"recent"	1855	"Stenochironomus fittkaui 1855 NA"	1.24	1.24	417	"(0,500]"	"(0,10]"	"(0,10]"	-54.69	1.24	253	2023
"Chironomidae"	"Chironominae"	"Chironomini"	"Conochironomus"	""	"Conochironomus tobaterdecimus"	2500	NA	"Singapore"	""	""	"N"	"1.368846152"	1.368846152	103.8008608	"rec"	"http://doi.org/10.11646/zootaxa.4109.3.4"	"recent"	2500	"Conochironomus tobaterdecimus 2500 NA"	1.368846152	1.368846152	NA	NA	"(0,10]"	"(0,10]"	103.8008608	1.368846152	269	2473
"Chironomidae"	"Chironominae"	"Chironomini"	"Conochironomus"	""	"Conochironomus tobaterdecimus"	2700	NA	"Singapore"	""	""	"N"	"1.368846152"	1.368846152	103.8008608	"rec"	"http://doi.org/10.11646/zootaxa.4109.3.5"	"recent"	2700	"Conochironomus tobaterdecimus 2700 NA"	1.368846152	1.368846152	NA	NA	"(0,10]"	"(0,10]"	103.8008608	1.368846152	269	2473
"Chironomidae"	"Chironominae"	""	"Paratendipes"	"arboreus"	"Paratendipes arboreus"	951.8	NA	"Indonesien"	"Borneo"	"1071"	"N"	"1.43"	1.43	114.4551074	"rec"	"ZSM"	"recent"	951.8	"Paratendipes arboreus 951.8 NA"	1.43	1.43	1071	"(1e+03,2e+03]"	"(0,10]"	"(0,10]"	114.4551074	1.43	225	3847
"Chironomidae"	"Chironominae"	""	"Paratendipes"	"arboreus"	"Paratendipes arboreus"	1041.6	NA	"Indonesien"	"Borneo"	"1071"	"N"	"1.43"	1.43	114.4551074	"rec"	"ZSM"	"recent"	1041.6	"Paratendipes arboreus 1041.6 NA"	1.43	1.43	1071	"(1e+03,2e+03]"	"(0,10]"	"(0,10]"	114.4551074	1.43	225	3847
"Chironomidae"	"Chironominae"	""	"Paratendipes"	"arboreus"	"Paratendipes arboreus"	1056.6	NA	"Indonesien"	"Borneo"	"1071"	"N"	"1.43"	1.43	114.4551074	"rec"	"ZSM"	"recent"	1056.6	"Paratendipes arboreus 1056.6 NA"	1.43	1.43	1071	"(1e+03,2e+03]"	"(0,10]"	"(0,10]"	114.4551074	1.43	225	3847
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus verbekei"	2100	NA	"Afrotropics"	"Kongo, Pilipili"	""	"N"	"2.016710142"	2.016710142	30.03349123	"rec"	"Freeman 4(7):285-366 (1956)"	""	2100	"Cricotopus verbekei 2100 NA"	2.016710142	2.016710142	NA	NA	"(0,10]"	"(0,10]"	30.03349123	2.016710142	215	1408
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	""	"Ablabesmyia tucuxi"	1800	NA	"Brazil"	""	""	"N"	"2.52"	2.52	-60.44	"rec"	"New species of Ablabesmyia Johannsen from the Neotropical region: first report of a sponge-dwelling Tanypodinae  Fusari, Oliveira, Hamada and Roque, 2012"	"recent"	1800	"Ablabesmyia tucuxi 1800 NA"	2.52	2.52	NA	NA	"(0,10]"	"(0,10]"	-60.44	2.52	272	1594
"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"amachaerus"	"Cladopelma amachaerus"	1630	1700	"USA"	"Winter Park"	"28"	"N"	"2.85"	2.85	-81.35	"rec"	"ZSM"	"recent"	1630	"Cladopelma amachaerus 1630 1700"	2.85	2.85	28	"(0,500]"	"(0,10]"	"(0,10]"	-81.35	2.85	NA	NA
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus pictiventris"	2500	NA	"Afrotropics"	""	""	"N"	"2.938369"	2.938369	9.918594803	"rec"	"Freeman 4(7):285-366 (1956)"	""	2500	"Cricotopus pictiventris 2500 NA"	2.938369	2.938369	NA	NA	"(0,10]"	"(0,10]"	9.918594803	2.938369	256	2689
"Chironomidae"	"Orthocladiinae"	""	"\"Trichocladius\""	""	"\"Trichocladius\" albiclava"	2300	NA	"Afrotropics"	""	""	"N"	"2.938369"	2.938369	9.918594803	"rec"	"Freeman 4(7):285-366 (1956)"	""	2300	"\"Trichocladius\" albiclava 2300 NA"	2.938369	2.938369	NA	NA	"(0,10]"	"(0,10]"	9.918594803	2.938369	256	2689
"Chironomidae"	"Chironominae"	""	"Parachironomus"	""	"Parachironomus camajura"	1170	NA	"Braz"	""	""	"N"	"3.271992855"	3.271992855	-73.08775321	"rec"	"Spies, Fittkau & Reiss, 1994"	"recent"	1170	"Parachironomus camajura 1170 NA"	3.271992855	3.271992855	NA	NA	"(0,10]"	"(0,10]"	-73.08775321	3.271992855	269	2812
"Chironomidae"	"Chironominae"	""	"Parachironomus"	""	"Parachironomus cayapo"	1250	NA	"Neotropics (northet)"	""	""	"N"	"3.271992855"	3.271992855	-73.08775321	"rec"	"Spies, Fittkau & Reiss, 1994"	"recent"	1250	"Parachironomus cayapo 1250 NA"	3.271992855	3.271992855	NA	NA	"(0,10]"	"(0,10]"	-73.08775321	3.271992855	269	2812
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"columbiensis"	"Chironomus columbiensis"	2650	NA	" Colombia"	"Cali"	"960"	"N"	"3.42"	3.42	-76.58	"rec"	"ZSM"	"recent"	2650	"Chironomus columbiensis 2650 NA"	3.42	3.42	960	"(500,1e+03]"	"(0,10]"	"(0,10]"	-76.58	3.42	210	1641
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"columbiensis"	"Chironomus columbiensis"	2920	NA	" Colombia"	"Cali"	"960"	"N"	"3.42"	3.42	-76.58	"rec"	"ZSM"	"recent"	2920	"Chironomus columbiensis 2920 NA"	3.42	3.42	960	"(500,1e+03]"	"(0,10]"	"(0,10]"	-76.58	3.42	210	1641
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"calligraphus"	"Chironomus calligraphus"	3070	3110	" Colombia"	"Cali"	"960"	"N"	"3.42"	3.42	-76.58	"rec"	"ZSM"	"recent"	3070	"Chironomus calligraphus 3070 3110"	3.42	3.42	960	"(500,1e+03]"	"(0,10]"	"(0,10]"	-76.58	3.42	210	1641
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"calligraphus"	"Chironomus calligraphus"	3200	3240	" Colombia"	"Cali"	"960"	"N"	"3.42"	3.42	-76.58	"rec"	"ZSM"	"recent"	3200	"Chironomus calligraphus 3200 3240"	3.42	3.42	960	"(500,1e+03]"	"(0,10]"	"(0,10]"	-76.58	3.42	210	1641
"Chironomidae"	"Chironominae"	""	"Rheotanytarsus"	""	"Rheotanytarsus pandamensis"	740	NA	"Malaysia"	""	""	"N"	"3.78"	3.78	103.2766454	"rec"	"Kwatema Kyerematen, 1999"	"recent"	740	"Rheotanytarsus pandamensis 740 NA"	3.78	3.78	NA	NA	"(0,10]"	"(0,10]"	103.2766454	3.78	266	2925
"Chironomidae"	"Chironominae"	""	"Rheotanytarsus"	""	"Rheotanytarsus kuantanensis"	780	NA	"Malaysia"	""	""	"N"	"3.78"	3.78	103.2766454	"rec"	"Kwatema Kyerematen, 1999"	"recent"	780	"Rheotanytarsus kuantanensis 780 NA"	3.78	3.78	NA	NA	"(0,10]"	"(0,10]"	103.2766454	3.78	266	2925
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus phaselus"	1110	NA	"Malaysia"	""	""	"N"	"3.78"	3.78	103.2766454	"rec"	"Kwatema Kyerematen, 1999"	"recent"	1110	"Rheotanytarsus phaselus 1110 NA"	3.78	3.78	NA	NA	"(0,10]"	"(0,10]"	103.2766454	3.78	266	2925
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"gigas"	"Chironomus gigas"	4560	4690	" Colombia"	"Laguna Mozambique"	"180"	"N"	"3.95"	3.95	-73.16	"rec"	"ZSM"	"recent"	4560	"Chironomus gigas 4560 4690"	3.95	3.95	180	"(0,500]"	"(0,10]"	"(0,10]"	-73.16	3.95	267	2481
"Chironomidae"	"Chironominae"	"Chironomini"	"Goeldichironomus"	"carus"	"Goeldichironomus carus"	3000	3050	" Colombia"	"Arbelaez"	"1300"	"N"	"4.26"	4.26	-74.41	"rec"	"ZSM"	"recent"	3000	"Goeldichironomus carus 3000 3050"	4.26	4.26	1300	"(1e+03,2e+03]"	"(0,10]"	"(0,10]"	-74.41	4.26	193	1397
""	""	""	"Rheocricotopus"	" Rheocricotopus capensis"	" Rheocricotopus capensis (Freeman, 1953)"	1585	0	"Zaire, Congo"	"Ost, Zaire"	"526"	"N"	"4.484564213"	4.484564213	26.7802524	"rec"	"ZSM"	"recent"	1585	" Rheocricotopus capensis (Freeman, 1953) 1585 0"	4.484564213	4.484564213	526	"(500,1e+03]"	"(0,10]"	"(0,10]"	26.7802524	4.484564213	247	1623
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma duminola"	790	NA	"Gahna"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Adam & Saether, 1999"	"recent"	790	"Nilothauma duminola 790 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma fuscina"	910	NA	"Gahna"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Adam & Saether, 1999"	"recent"	910	"Nilothauma fuscina 910 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma insolitum"	790	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Adam & Saether, 2000"	"recent"	790	"Nilothauma insolitum 790 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma ankasene"	910	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Adam & Saether, 2000"	"recent"	910	"Nilothauma ankasene 910 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma kakumense"	760	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Adam & Saether, 2000"	"recent"	760	"Nilothauma kakumense 760 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus ankasaensis "	1250	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Ekrem, 2001."	"recent"	1250	"Tanytarsus ankasaensis  1250 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	""	"Stenochironomus notater"	2000	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Kristoffersen, 1997"	"recent"	2000	"Stenochironomus notater 2000 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus buculicaudus"	850	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Kwatema Kyerematen, 1999"	"recent"	850	"Rheotanytarsus buculicaudus 850 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus atrius"	930	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Kwatema Kyerematen, 1999"	"recent"	930	"Rheotanytarsus atrius 930 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia propetropis"	660	NA	""	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Saether and Ferrington, 2196"	"recent"	660	"Pseudosmittia propetropis 660 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	""	"Polypedilum"	""	"Polypedilum chelum"	900	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Vardal,1997"	"recent"	900	"Polypedilum chelum 900 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	""	"Polypedilum"	""	"Polypedilum spinalveum"	1250	NA	"Ghana"	""	""	"N"	"5.26"	5.26	-2.578464291	"rec"	"Vardal,1997"	"recent"	1250	"Polypedilum spinalveum 1250 NA"	5.26	5.26	NA	NA	"(0,10]"	"(0,10]"	-2.578464291	5.26	262	1971
"Chironomidae"	"Chironominae"	"Chironomini"	"Microtendipes"	"bifasciatus"	"Microtendipes bifasciatus"	1885	NA	"Ivory Coast"	"Abidjan"	"54"	"N"	"5.36"	5.36	-4.03	"rec"	"ZSM"	"recent"	1885	"Microtendipes bifasciatus 1885 NA"	5.36	5.36	54	"(0,500]"	"(0,10]"	"(0,10]"	-4.03	5.36	262	1738
"Chironomidae"	"Chironominae"	"Chironomini"	"Microtendipes"	"bifasciatus"	"Microtendipes bifasciatus"	2406	NA	"Ivory Coast"	"Abidjan"	"54"	"N"	"5.36"	5.36	-4.03	"rec"	"ZSM"	"recent"	2406	"Microtendipes bifasciatus 2406 NA"	5.36	5.36	54	"(0,500]"	"(0,10]"	"(0,10]"	-4.03	5.36	262	1738
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"flavozonatus"	"Cricotopus flavozonatus"	1650	1760	" Cameroon"	"Cross River"	"150"	"N"	"5.56"	5.56	8.52	"rec"	"ZSM"	"recent"	1650	"Cricotopus flavozonatus 1650 1760"	5.56	5.56	150	"(0,500]"	"(0,10]"	"(0,10]"	8.52	5.56	247	2490
"Chironomidae"	"Chironominae"	""	"Paratendipes"	"reidi"	"Paratendipes reidi"	935.7	NA	"Malaysia"	"Sabah"	"746"	"N"	"5.59"	5.59	116.8980943	"rec"	"ZSM"	"recent"	935.7	"Paratendipes reidi 935.7 NA"	5.59	5.59	746	"(500,1e+03]"	"(0,10]"	"(0,10]"	116.8980943	5.59	249	2511
"Chironomidae"	"Chironominae"	""	"Paratendipes"	"reidi"	"Paratendipes reidi"	945.7	NA	"Malaysia"	"Sabah"	"746"	"N"	"5.59"	5.59	116.8980943	"rec"	"ZSM"	"recent"	945.7	"Paratendipes reidi 945.7 NA"	5.59	5.59	746	"(500,1e+03]"	"(0,10]"	"(0,10]"	116.8980943	5.59	249	2511
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia unniae"	810	NA	"Ghana"	""	""	"N"	"5.67"	5.67	-0.184222631	"rec"	"A revision of the genera Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen. n. (Diptera: Chironomidae, Orthocladiinae)  Ferrington and Saether, 2011"	"recent"	810	"Pseudosmittia unniae 810 NA"	5.67	5.67	NA	NA	"(0,10]"	"(0,10]"	-0.184222631	5.67	261	1034
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia topei Lehmann"	870	NA	"Ghana"	""	""	"N"	"5.67"	5.67	-0.184222631	"rec"	"Saether and Ferrington, 2116"	"recent"	870	"Pseudosmittia topei Lehmann 870 NA"	5.67	5.67	NA	NA	"(0,10]"	"(0,10]"	-0.184222631	5.67	261	1034
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia legonensis"	810	NA	"Ghana"	"Accra"	""	"N"	"5.67"	5.67	-0.184222631	"rec"	"Saether and Ferrington, 2119"	"recent"	810	"Pseudosmittia legonensis 810 NA"	5.67	5.67	NA	NA	"(0,10]"	"(0,10]"	-0.184222631	5.67	261	1034
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma burmeisteri"	1330	NA	"Ghana. Congo"	""	""	"N"	"5.87"	5.87	-0.184222631	"rec"	"Adam & Saether, 1999"	"recent"	1330	"Nilothauma burmeisteri 1330 NA"	5.87	5.87	NA	NA	"(0,10]"	"(0,10]"	-0.184222631	5.87	258	1217
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	"pictipenne"	"Nilothauma pictipenne"	725	NA	"Togo"	"Lome"	"0"	"N"	"6.09"	6.09	1.21	"rec"	"ZSM"	"recent"	725	"Nilothauma pictipenne 725 NA"	6.09	6.09	0	NA	"(0,10]"	"(0,10]"	1.21	6.09	268	861
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	"pictipenne"	"Nilothauma pictipenne"	731	NA	"Togo"	"Lome"	"0"	"N"	"6.09"	6.09	1.21	"rec"	"ZSM"	"recent"	731	"Nilothauma pictipenne 731 NA"	6.09	6.09	0	NA	"(0,10]"	"(0,10]"	1.21	6.09	268	861
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	"pictipenne"	"Nilothauma pictipenne"	801	NA	"Togo"	"Lome"	"0"	"N"	"6.09"	6.09	1.21	"rec"	"ZSM"	"recent"	801	"Nilothauma pictipenne 801 NA"	6.09	6.09	0	NA	"(0,10]"	"(0,10]"	1.21	6.09	268	861
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	"pictipenne"	"Nilothauma pictipenne"	902	NA	"Togo"	"Lome"	"0"	"N"	"6.09"	6.09	1.21	"rec"	"ZSM"	"recent"	902	"Nilothauma pictipenne 902 NA"	6.09	6.09	0	NA	"(0,10]"	"(0,10]"	1.21	6.09	268	861
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"capensis"	"Cladotanytarsus capensis"	860	NA	"Togo"	"Lome"	"0"	"N"	"6.12"	6.12	1.25	"rec"	"ZSM"	"recent"	860	"Cladotanytarsus capensis 860 NA"	6.12	6.12	0	NA	"(0,10]"	"(0,10]"	1.25	6.12	268	861
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"capensis"	"Cladotanytarsus capensis"	1087	NA	"Togo"	"Lome"	"0"	"N"	"6.12"	6.12	1.25	"rec"	"ZSM"	"recent"	1087	"Cladotanytarsus capensis 1087 NA"	6.12	6.12	0	NA	"(0,10]"	"(0,10]"	1.25	6.12	268	861
